recording_id,duration,conversation_detected,conversation_confidence,caller_has_speech,receiver_has_speech,caller_speech_duration,receiver_speech_duration,turn_switches,snr_db
8914e2a7fa2565f4982f22aa62fc195k,6.61975,True,0.9150308641975308,True,True,2.615625,2.73375,1,99.44290161132812
f7b58949e6a733af3f1697358462195f,9.35975,True,1.0,True,True,1.6706249999999978,1.18125,4,99.97628021240234
3951f2b449a168ad3f4e7820ab15195j,20.319875,True,1.0,True,True,8.437499999999995,3.6956250000000064,10,102.38265228271484
ecdbbed68b772cb84001f63c77d2195h,7.77975,False,0.37077922077922076,False,True,0.2699999999999996,1.2993749999999993,1,91.38504791259766
a453aff9d834920afa84d2b3912f195j,133.65975,True,0.8570540411286466,True,True,76.79812499999998,21.228750000000016,17,100.73292541503906
4a7f1a559989a70da74af910419a195j,46.42,True,1.0,True,True,21.566249999999997,11.154375000000009,13,104.38092041015625
8e333ef9aedefce87602edf8794c195i,12.61975,True,0.8460416666666667,True,True,6.480000000000002,1.6875000000000018,5,107.0130844116211
5506b422a25eff32f318bd40104e195l,65.29975,True,1.0,True,True,26.729999999999997,13.668750000000001,20,105.37432861328125
ab06d766aa3cd1d389d5c2b2fb86195m,17.07975,True,1.0,True,True,3.3412500000000036,4.3031250000000005,4,103.19347381591797
f62f462b77ae39646d8b92d4e301195l,23.98,True,0.9022528413780975,True,True,6.564374999999996,2.075624999999997,6,105.90406799316406
81ea807b58038a54834040c07011195k,3.9,True,1.0,True,True,2.3287500000000003,1.6875,4,97.86772918701172
5d51afec061005369fcb5dacbe77195e,11.42,True,0.8222857142857143,True,True,5.9062500000000036,1.3162500000000026,6,99.25304412841797
5eac2edd65d7813b76d945b5df16195n,0.91975,False,0.0,False,False,0.0,0.0,0,72.04666900634766
c2e4454142778f4c2119b5b33fe7195j,22.76,False,0.46379310344827585,True,False,4.100624999999999,4.8937500000000025,8,96.87638092041016
188e3b7d48ed69d0b1ff4dbbac96195q,37.99975,True,1.0,True,True,10.192500000000004,9.601875000000003,13,106.66999053955078
eb974bd66cf474f0f0d31736a1ea195o,106.37975,True,1.0,True,True,22.021875000000016,24.013124999999967,23,102.2072982788086
7f25d86b90ed268ad4466461223e195f,14.45975,True,0.8805864555058006,True,True,0.30375000000000085,0.30375000000000085,1,90.7743148803711
d844390edc060418218a6725ffb3195q,21.67975,True,0.9960814249363866,True,True,11.053125000000007,3.6281249999999994,9,97.57884216308594
965f6d76bbc51b4afdaf6753961c195e,30.2,False,0.2,False,False,0.0,0.0,0,85.7436294555664
38252f0ec9399bbaf077185e7ca2195d,4.71975,False,0.2,True,False,1.0124999999999997,0.0,0,97.26707458496094
ed6830c10ff1aae2563ffae9462d195m,5.09975,True,0.9924176706827309,True,True,4.201875000000001,1.8056249999999994,2,105.10549926757812
4c08bdbbd331f1efce7636a83c97195c,17.22,True,0.8240718562874252,True,True,14.090625000000003,3.391875,4,100.68339538574219
706a2d3f9d110248f03f2fe61fd8195e,12.45975,True,1.0,True,True,2.7168750000000004,4.48875,4,107.36703491210938
094887083dc79373937eaec1483b195h,30.7,True,1.0,True,True,16.064999999999998,4.944375000000006,11,105.56402587890625
6137d9e6e7a580c7f3d1b3bb6c59195q,21.36,True,1.0,True,True,8.893125000000005,10.462499999999999,11,101.10808563232422
21a17de7473456c8531bad8f85fc195l,12.66,True,0.8441056244772788,True,True,1.1812499999999986,2.2950000000000004,4,99.48619079589844
1ac422189447952a7f083b220b4e195p,175.44,True,0.9686468253968253,True,True,46.726875000000014,118.46249999999999,49,106.95718383789062
26ad0b76b17cb868981256b0190a195n,11.31975,False,0.1,False,True,0.0,0.8606249999999993,0,91.82768249511719
9609909e1c68d1637abe969ebf6b195h,6.73975,False,0.1,False,False,0.0,0.0,0,70.84196472167969
4757ee60a56698a00f27f9dbe5b9195l,11.32,True,0.6475174088855185,True,True,1.0631249999999994,3.8137500000000006,1,98.58804321289062
c4fcf7f05cfa67f83c8dd6f12aa9195p,29.64,False,0.47308829190956325,True,False,17.58375,0.9112500000000001,1,97.56590270996094
62960f3cfc99a144496e2fa54be0195j,5.64,False,0.2,False,True,0.0,0.8268750000000007,0,89.8653335571289
b3fa93171aeff534012199127cd8195m,26.57975,True,0.9888838383838382,True,True,12.150000000000002,11.47499999999999,11,104.42542266845703
e69e185d497c166b72682d1ea604195h,33.15975,True,0.5260601646622096,True,True,17.938125,0.38812500000000005,1,105.93211364746094
85b3ae98dc55cbdc13eb86b302ac195q,6.89975,True,0.8845219031210292,True,True,0.995625,0.9112499999999999,1,101.72736358642578
998e8db01deeaf6cf3b5ac1b1c8c195h,5.19975,True,0.8290558199913458,True,True,1.5187500000000007,0.45562499999999995,1,102.04527282714844
57afdcccfa91b568e5196a3ef8c9195l,32.48,True,1.0,True,True,8.960625000000002,12.470625,10,106.79978942871094
d4098c23659312a228f06fb4dddd195n,18.76,True,1.0,True,True,4.185000000000004,5.146875000000003,9,100.72325134277344
e0d595f7223208242248b307bd94195e,10.61975,False,0.3602040816326531,False,True,0.2531250000000007,2.4806249999999994,1,103.42200469970703
ad0894038982c9653ceb91de52c0195i,60.98,True,0.9747378863826232,True,True,20.199375,14.664375000000003,16,103.20936584472656
933230e6a31cd36acd52c9da5ae7195n,41.41975,True,1.0,True,True,9.635625000000006,10.108124999999998,14,103.17329406738281
81f37c9f74e1eb13b6e00e00112b195j,18.71975,False,0.4476271186440678,False,True,4.978125,1.8731249999999982,8,96.4131851196289
7115155b069f258fbe7d452b6e89195q,11.09475,False,0.5535028961379047,False,True,0.2531250000000007,5.805000000000003,1,98.17928314208984
49d421ded2584e470784c456f720195d,8.14,True,0.9859469026548671,True,True,1.9068750000000003,1.8562499999999988,4,100.93746185302734
240be6c9a331150549e654a0f7ea195q,10.31975,True,0.8177464788732395,True,True,5.990625,1.0631250000000014,2,105.09889221191406
8de7ef11ca39b0056aac124fde40195g,0.77975,False,0.0,False,False,0.0,0.7762500000000001,0,59.83719253540039
5e1f761edaa1c7e7fa55f4682c75195j,13.59975,True,0.8573448275862068,True,True,9.787500000000001,4.455000000000001,4,99.40165710449219
21f9d3cba9c691687918138053f8195j,16.48,True,1.0,True,True,6.51375,6.31125,8,107.7349853515625
c149ef75e9cbc7a3a94fdc198b54195o,13.05975,True,1.0,True,True,2.4806249999999994,3.1724999999999994,5,100.39078521728516
16ddc1604b16ceebcdd2a939ded1195c,17.08,False,0.4725742574257426,False,True,3.4087499999999995,1.4512500000000004,3,99.71337127685547
337dd97c2d16e9a330ca56745a12195j,8.42,True,0.8428437644024531,True,True,0.9281249999999996,2.2612499999999995,4,96.49043273925781
